%
%  RA        Dec        V1     V2       P     units   a    units
% h m s    deg am as   mag    mag
%                                            d = days      a = arcseconds
%                                            y = years     m = milliarcseconds
%                                            c = centuries
%
104050.01 -480130.4    7.08   --      918.2      d   2.03    m
104237.53 +033458.9    6.92   8.45     80.56     y   0.3778  a
104257.43 -642340.1    2.78   --      818.7365   d   3.43    m
104438.71 +052955.0    9.18   9.70    340.       y   0.565   a
104521.51 +383041.1    9.42  11.76    160.67     y   1.791   a
104629.61 -641547.7    5.9    6.0      35.84     y   0.145   a
104646.12 -492512.5    2.82   5.65    138.       y   1.427   a
104802.57 +410635.8    7.62   7.92    320.       y   0.626   a
105202.94 +160544.0    8.8    8.8      93.2      y   0.154   a
105324.02 +094422.5   10.16   --     1841.       d  29.6     m
105325.04 -021518.0    6.12   --     1166.0      d   7.83    m
105426.21 +383936.6   10.70  10.91     92.4      y   0.31    a
105505.83 +471428.9   12.7    --        6.7      y   0.03    a
105505.83 +471428.9   12.7    --        6.8      y   0.020   a
105542.34 +004413.0    5.98   9.02    128.34     y   0.823   a
105828.33 +171107.5   10.03  10.44    150.0      y   0.377   a
105913.89 -813322.8    7.57   7.58   1210.       y   2.04    a
105938.31 +252615.4    8.57   9.22    397.       y   4.2     a
110000.46 +413608.0   10.08   --      328.3      d   4.91    m
110320.61 +355853.3    7.49   --        8.0      y   0.0336  a
110328.05 +543132.0    8.95   9.64    202.24     y   0.857   a
110343.84 +614504.0    2.02   4.95     44.553    y   0.600   a
110440.97 -041324.6   10.75  11.09     23.23     y   0.343   a
110520.03 -271736.9    5.7    5.7       7.5535   y   0.1388  a
110534.65 +544828.7    8.98   9.52    105.0      y   0.205   a
110648.71 -704948.8    7.9    8.0     127.       y   0.285   a
110813.53 -522408.9    6.86   --     1177.       d  10.      m
110813.53 -522408.9    6.86   --     1124.       d  10.      m
111041.94 +310932.9   10.53  11.40    619.930    y   1.3822  a
111105.17 +302645.6    8.51  10.93      --           --       
111132.70 -145923.8    9.05   --      939.2780   d  38.69    m
111230.38 -182959.3    6.24   8.34    185.5      y   0.467   a
111233.15 -490603.9    5.38   --      975.       d  14.      m
111233.15 -490603.9    5.38   --     1018.       d  12.      m
111334.70 +552457.0    7.73   9.16    123.60     y   0.380   a
111341.22 +200744.9    7.54   8.02   4050.       y   2.406   a
111525.93 -524847.7    8.65   --      700.9778   d  11.27    m
111551.90 +131827.3    5.32   --        8.112    y   0.0462  a
111551.90 +131827.3    5.32   --        8.00     y   0.042   a
111614.98 +313618.1    9.25  12.21    619.930    y   1.3822  a
111810.92 +313145.1    4.33   4.80     59.878    y   2.536   a
111810.92 +313145.1    4.3    --        1.834    y   0.054   a
111859.87 +141608.2    7.01   7.99    318.       y   2.201   a
111904.67 -310023.0    8.24   9.37    585.       y   1.94    a
111907.94 +381108.6    4.78   5.3    1872.7      d   0.0913  a
112100.44 -542927.7    4.08   5.65     38.71     y   0.259   a
112205.34 -244639.5    9.59  10.06    345.       y   1.471   a
112302.64 +040817.0    8.8    8.8     136.40     y   0.20    a
112355.37 +103146.9    4.06   6.71    186.       y   1.91    a
112440.94 -613851.9    7.68   8.76    399.37     y   5.672   a
112630.78 +080541.0   10.1   10.1     230.       y   0.43    a
112645.75 +030045.6    6.55   7.50    320.00     c  40.76    a
112647.30 -530935.8    6.83   6.52    382.       y   0.480   a
112710.78 -153853.3    8.42   8.53     49.0      y   0.435   a
112753.73 -014159.8    6.62   8.22    365.       y   0.39    a
112837.35 -450827.3    7.98   9.90    650.       y   1.69    a
112943.17 -061831.3    9.7    9.7     480.       y   1.05    a
113049.84 +411713.6    7.45   8.13     86.86     y   0.381   a
113212.54 +361450.4    7.24   7.85     81.47     y   0.216   a
113220.76 +610457.9    5.69   7.55     72.7      y   0.790   a
113527.00 -323216.4    9.79   --      500.2892   d   4.27    m
113617.94 +274652.7    6.41   6.78    820.00     y   1.909   a
113649.84 -122101.9    9.56   9.73   1163.54     y   2.314   a
113649.84 -122101.9    9.56   9.73    390.59     y   1.029   a
113715.94 -755347.5    5.65   --      223.1845   d   7.86    m
113724.49 +472745.1   10.68  11.16    363.45     y   2.21    a
113753.05 +503705.8    6.12   --     1707.0000   d   7.92    m
113753.05 +503705.8    6.12   --     1710.9      d   7.88    m
113845.39 +450630.2    6.53   8.23   2050.       y  10.33    a
113857.29 +410835.2    8.11   9.32   3525.       y   4.56    a
114404.12 -044825.8    8.9    8.9      54.50     y   0.146   a
114438.59 -492502.4    9.35  10.64     32.35     y   0.280   a
114536.57 -664343.8    3.63   --      452.5039   d   6.31    m
114759.23 +201308.2    4.53   --       71.69     d   7.5     m
114838.77 +141703.1    5.97   8.53    134.       y   0.707   a
115102.23 -052000.0    5.64   --      486.7000   d   7.73    m
115126.34 +503218.8   10.5   10.5     249.       y   0.242   a
115158.07 +480518.8    9.68   9.81    195.6      y   1.100   a
115312.63 -154025.5    9.29   8.61    174.9      y   0.29    a
115343.18 +734522.9    7.23   8.32     76.7      y   0.41    a
115349.84 +534141.1    2.4  > 6.       20.5      y   0.46    a
115404.36 +715527.1    7.99   9.10     82.3      y   0.267   a
115505.74 +462836.6    6.5    9.0     136.538    y   0.225   a
115507.17 +031307.1    7.76   --     1004.5721   d   6.38    m
115829.49 -235001.4   10.85  11.08    145.       y   0.418   a
120037.54 +691107.8    7.88   8.81    134.9      y   0.356   a
120052.39 +063651.8    4.66   --      282.6900   d   3.55    m
120146.23 -343901.2    7.27   8.48    264.       y   1.275   a
120336.62 -390032.3    7.05   7.65    110.       y   0.66    a
120601.37 +684155.5    8.01   7.90    122.3      y   0.2959  a
120623.08 -654233.9    6.79   7.14    103.18     y   0.152   a
121047.34 +395329.5    7.44   7.93   1431.       y   2.002   a
121047.34 +395329.5    6.85   7.35     75.00     y   0.078   a
121146.05 +231921.2    6.74   --     1355.0000   d   4.74    m
121151.20 +255213.3    5.67   --      462.8000   d   4.83    m
121510.54 -101835.8    6.11   --      852.7113   d  28.97    m
121526.22 +400741.1    9.09  11.33    630.       y   1.79    a
121526.96 -310538.2   10.17  11.32     61.2      y   0.671   a
121546.70 -232113.7    6.86   8.22    175.       y   1.00    a
121558.52 +053825.2   10.22  10.59   1100.       y   3.5     a
121600.42 +480658.4    9.57   9.99    966.21     y   0.810   a
121600.42 +480658.4    9.57   9.99    217.64     y   0.284   a
121630.17 +330342.5    5.00   --     1314.3000   d   6.60    m
121900.96 +280253.8    8.95   --     2167.       d  19.6     m
121954.39 -004000.3    3.89   5.9      13.1      y   0.135   a
122151.95 -182400.2    8.55   --     1350.0      d   9.95    m
122426.81 +253456.7    6.74   7.83    575.44     y   1.224   a
122635.94 -630556.6    1.25   1.55      --           --       
122647.72 -053531.6    8.11   8.79    106.9      y   0.302   a
122700.77 -033205.6    8.89  10.03     99.44     y   0.469   a
122713.65 +270131.0    9.03   9.45    549.41     y   2.695   a
122713.65 +270131.0    9.03   9.45   1628.       y   3.72    a
122726.42 -284258.4    8.18   8.39     44.43     y   0.178   a
122815.23 -154734.2   20.52  21.05     44.2      y   0.317   a
122816.79 -614555.2    7.32   8.24   2520.       y   5.43    a
122816.79 -614555.2    8.8    8.8      27.1      y   0.290   a
122857.58 +082531.8   12.1    --       12.2      y   0.060   a
122907.62 +312325.8    8.35   9.27    540.56     y   0.553   a
123004.93 -132335.0    6.49   9.58    151.       y   1.4     a
123006.76 +691204.5    4.95   --     1703.0      d   5.99    m
123033.75 +094257.2    8.09   8.37   4273.       y   4.358   a
123118.81 +550707.8    8.10   --     1270.       d  35.      m
123118.81 +550707.8    8.10   --     1420.       d  31.      m
123135.73 +320122.5   10.18  10.99     90.43     y   0.126   a
123318.43 +090113.9   12.6   12.6      15.9      y   0.907   a
123451.12 +223745.1    4.96   6.90     33.04     y   0.219   a
123907.36 +210345.3    5.49   --      972.4      d   8.40    m
123910.45 -402207.3    9.15   9.84     65.7      y   0.240   a
123939.13 -371710.6    9.97   9.81     57.0      y   0.333   a
124050.01 +403118.6    8.29   --     1131.5052   d  21.47    m
124055.44 +270820.9    8.5    8.7      33.30     y   0.108   a
124131.20 -485735.6    2.82   2.88     84.494    y   0.936   a
124139.60 -012657.9    3.48   3.53    169.10     y   3.643   a
124210.74 +262138.9   10.09  10.08     61.30     y   0.415   a
124255.41 +051559.9    8.77  10.12   1263.73     y   1.915   a
124354.62 +342038.2    8.79   --      799.1156   d  22.10    m
124414.90 +514535.1    7.04   --      270.2108   d   7.19    m
124434.99 -571712.8    6.99   8.18    118.34     y   0.287   a
124616.87 -680629.1    3.52   3.98    383.12     y   1.735   a
124659.08 -074758.9    7.70   --      564.6935   d   8.24    m
124722.64 +164935.1    8.82   --     1796.0      d  11.88    m
124839.34 +601911.6    5.85   --     1510.       d  44.      m
124839.34 +601911.6    5.85   --     1600.       d  45.      m
125041.94 +203205.3   10.19   9.91    116.71     y   0.59    a
125155.74 -264723.1   10.29  10.26    122.0      y   0.357   a
125317.33 +424616.8    9.4    9.7      68.       y   0.257   a
125317.77 +211442.1    5.15   7.08    359.       y   1.181   a
125338.12 -041328.2    6.45   --     1027.       d   5.35    m
125522.52 +695314.9    9.73   9.88     58.0      y   0.22    a
125639.61 -474110.4    7.39   7.68    190.72     y   0.523   a
125753.94 +494816.8   10.3   10.3     323.48     y   0.366   a
125932.97 +415910.8    8.64   --      710.6      d  14.12    m
125939.55 -034843.0    5.80   --        7.96     y   0.077   a
130043.59 +562158.8    5.02   7.88    106.400    y   1.250   a
130046.95 +122232.7    9.8    --       14.5      y   0.051   a
130215.78 -713255.7    3.62   --      422.0266   d  11.67    m
130349.77 -050940.6    7.4    --      231.2295   d  11.21    m
130426.98 -131545.8   10.66  10.41    108.11     y   0.3402  a
130615.43 +204344.4    9.72  12.11    431.3      y   2.651   a
130908.52 +212722.0    8.73  10.08    134.40     y   0.40    a
130959.55 +173144.8    4.85   5.53     26.5      y   0.678   a
131139.24 -263306.2    7.20   7.43     19.0      y   0.1183  a
131217.63 -595513.9    5.3    6.0      27.0      y   0.1851  a
131427.58 -241703.4    7.51   7.48     61.47     y   0.165   a
131427.58 -241703.4    7.51   7.48     62.87     y   0.195   a
131455.85 -112207.3    7.35   9.14    168.       y   1.01    a
131650.67 +170104.1    6.66   9.50    770.0      y   8.06    a
131653.63 -343554.2    8.55   9.55     41.51     y   0.295   a
131729.89 -004033.7    7.1    7.1       9.046    y   0.0797  a
131924.29 -395701.2   10.86  11.42    425.       y   0.92    a
131945.58 +474641.1    9.11   9.87     48.91     y   1.5074  a
132015.78 +174557.7    7.78   8.38     11.15     y   0.1195  a
132051.13 +435924.4    6.52   --      544.8827   d   8.76    m
132146.34 -184431.5    7.03   --     1014.3319   d   4.94    m
132333.10 +291412.8    9.60   9.94   1189.       y   3.93    a
132343.19 -004308.9    9.49   9.81    499.       y   1.35    a
132355.42 +545531.5    2.23   --       20.53835  d   9.83    m
132355.42 +545531.5    2.1  >12.       36.5      y   0.80    a
132430.54 +122554.3    6.44   --     1366.8      d  12.0     m
132433.14 -050950.1    5.77   --      905.5614   d  25.18    m
132548.12 +442938.3    8.79   9.49     44.24     y   0.321   a
132907.98 -644032.8    6.09   --      860.7029   d  10.31    m
133029.62 +072910.1    9.14   9.39    138.       y   0.173   a
133102.67 -392426.2    4.64   5.03     78.7      y   0.1647  a
133157.83 -651918.5    7.36   7.54     40.44     y   0.192   a
133158.34 +310804.4   11.14  11.37     21.18     y   0.271   a
133232.77 -691354.1    7.36   8.54    590.       y   1.00    a
133244.59 +164839.0   11.0   11.5     430.       y   3.17    a
133251.02 +345425.8    7.27   8.08     53.2      y   0.166   a
133333.80 +294416.4    8.98   9.32    187.53     y   0.331   a
133410.74 -162320.2    9.5    9.5     255.       y   0.37    a
133416.38 -001849.8    7.82   8.75    461.       y   2.760   a
133440.48 -131251.5    6.30   7.29    190.416    y   0.532   a
133712.20 -614129.7    5.98   7.22     35.0      y   0.45    a
133727.70 +361741.4    4.98   6.95    228.       y   1.02    a
133743.02 -233631.7   10.3   10.3      51.5      y   0.190   a
133743.02 -233631.7   10.3   10.3     111.       y   0.234   a
133751.43 +480818.3   10.28  11.49    330.       y   2.13    a
133934.68 +104446.7    6.35   6.47     22.460    y   0.19983 a
134606.81 +050656.4    7.89   8.10    274.       y   1.010   a
134639.37 -512557.7    4.64   --      437.0      d   6.45    m
134715.74 +172724.8    4.5   11.1    2000.       y  14.39    a
134715.74 +172724.8    4.5   11.1     389.250    y   6.3001  a
134904.28 +265848.5    7.36   8.15    155.75     y   2.433   a
134942.82 +211550.6    4.93   --      944.       d   7.3     m
134944.98 +363758.0    6.44   --      463.5429   d   8.18    m
135201.00 -313708.9    6.26   8.91    161.6      y   0.845   a
135332.82 -353951.1    6.27   6.38    292.11     y   1.329   a
135351.68 -143950.8    7.85   8.92     64.9      y   0.275   a
135356.44 -191005.1    8.70   9.23    316.9      y   0.657   a
135356.79 +100819.9    8.05   9.98    196.72     y   0.586   a
135441.12 +182354.9    2.68   --      494.2      d  36.02    m
135458.30 -080331.6    6.68   7.26   2613.       y   4.998   a
135614.88 +744246.3    9.74   --     1620.3      d  10.8     m
135706.69 -273125.3    8.61   9.67    458.3      y   0.649   a
135721.48 -622919.6    7.37   7.76     19.16     y   0.148   a
135740.08 +515936.9    9.13   8.99    301.00     y   0.981   a
135820.02 +021314.5    9.27   9.64     92.55     y   0.217   a
140200.60 +571328.6    9.09   8.24    224.70     y   0.409   a
140232.09 +462025.7   10.05  10.26    455.       y   2.54    a
140332.30 +104715.1    6.27   --     3614.8999   d 105.28    m
140343.26 +082913.3    8.15   8.78     38.90     y   0.196   a
140349.40 -602222.9    1.29   1.44    357.00     d   0.02532 a
140423.43 +642232.9    3.65   --       51.4167   d   1.46    m
140741.56 -495204.3    7.14   7.38    202.54     y   1.150   a
140842.74 +334056.9    8.8   12.3     305.56     y   0.564   a
140851.01 +773250.8    4.81   --      605.8      d   5.74    m
140935.77 -442200.9    9.23   --      457.8      d   4.81    m
141023.95 +250530.6    4.82   --      230.509181 h   3.451   m
141057.35 +315225.1    7.43   --     1173.1593   d  10.19    m
141214.66 +441122.5    8.43   8.76    243.       y   0.360   a
141226.68 +284302.3    8.73   8.61    337.20     y   0.548   a
141301.02 +551931.5    9.06   9.42   1013.       y   3.56    a
141326.94 +123426.2    8.94   9.35    251.57     y   0.60    a
141348.83 +305927.4   10.73  11.32     24.21     y   0.158   a
141409.09 -083106.5    9.38   8.98    602.296    y   0.8016  a
141519.51 +030752.4    7.73   7.92    220.0      y   1.117   a
141550.50 +101801.3    9.69  10.32     35.52     y   0.21    a
141550.50 +101801.3    9.69  10.32     71.78     y   0.323   a
141600.41 -070342.7    9.79   9.80    151.4      y   0.464   a
141600.86 -060001.9    4.1  > 8.       55.       y   0.87    a
141628.72 +333328.8   10.3   10.5      37.       y   0.356   a
141628.72 +333328.8   10.3   10.5      38.9      y   0.16    a
141752.84 +691403.3    9.33   8.65    393.07     y   0.458   a
141759.82 +353034.1    4.81   --      212.1      d   4.65    m
141855.93 +545149.6    6.50   --       13.39     y   0.090   a
142017.61 +483025.4    8.09   8.29    375.97     y   0.972   a
142322.59 +082641.7    7.4    7.7      40.0      y   0.24    a
142417.03 -383745.4   10.35  10.62     82.8      y   0.222   a
142602.35 +421305.1    9.60   9.97     49.5      y   0.24    a
142610.80 -452245.3    4.93   5.55     26.2      y   0.125   a
142643.88 +162451.3    8.78   9.36     42.28     y   0.200   a
142741.84 -411249.4    9.6    9.7     310.       y   0.38    a
142922.57 +804836.6    6.90   --      179.7320   d  13.07    m
142932.75 +361226.0    9.77   9.90    135.67     y   0.355   a
143100.74 -054808.3    8.81   8.39     22.98     y   0.243   a
143220.27 +264038.4    6.61   7.08     29.93     y   0.200   a
143257.70 +033933.8    7.40   --     1134.4357   d  11.18    m
143656.19 +481317.5    8.68   8.37    212.35     y   0.494   a
143700.30 -121822.4    6.20   --     1086.2062   d  21.28    m
143720.15 -460800.3    6.22   6.50     90.17     y   0.195   a
143720.15 -460800.3    6.22   6.50    242.48     y   0.206   a
143728.49 +021638.7    6.45   --       21.5      y   0.136   a
143900.21 +641729.9    7.61  10.       45.       y   0.412   a
143940.90 -605006.5    0.14   1.24     79.91     y  17.57    a
144021.88 +215832.8    6.05   7.1       9.261    y   0.073   a
144106.74 -223706.7    7.58   9.02    140.       y   0.317   a
144108.92 +134342.0    4.46   4.55    123.44     y   0.595   a
144233.81 +192848.6    9.77  10.05     51.7      y   0.64    a
144247.60 +063526.4    7.44   9.44    575.       y   3.49    a
144529.74 +422256.4    7.75   8.66     88.40     y   0.325   a
144553.04 +234338.2    8.8    9.2      73.12     y   0.297   a
144610.92 -211032.6    7.30   7.30     25.8      y   0.292   a
144615.54 +093850.6    7.79   8.45    253.       y   1.111   a
144621.64 -072248.7    8.46   8.62    645.       y   1.26    a
144853.25 +055716.6    7.02   8.95    216.17     y   0.797   a
144913.70 +101253.7    9.36   9.27      9.97     y   0.122   a
145103.33 -370549.4    9.64  10.00   2507.26     y   2.657   a
145123.28 +190602.3    4.76   6.95    151.6      y   4.94    a
145127.55 +445542.5    8.40   8.62    340.       y   0.91    a
145323.36 +154218.4    6.89   7.55    313.       y   1.358   a
145324.04 +190908.2    6.01   --      125.4      d  16.54    m
145351.90 +233319.9   12.24  12.66     34.1      y   0.69    a
145411.32 -662510.8    7.53   8.09    346.0      y   1.577   a
145430.38 +160608.2   10.02k 10.43k   876.       d   0.092   a
145546.57 +393854.3    8.8    8.8     101.25     y   0.23    a
145630.78 -343754.2    8.06   8.39     40.0      y   0.2563  a
145630.89 +025512.2    8.0    8.6     153.       y   0.183   a
145643.98 -624651.6    5.9    5.9      36.23     y   0.147   a
145725.92 -212426.9    8.18   9.5       0.845696 y   0.1507  a
145727.35 -212440.6    5.88   8.18   2130.       y  32.34    a
145735.12 +655556.6    4.71   --      748.9      d   6.10    m
145839.29 -273926.3    6.17   6.79    429.19     y   0.836   a
145849.32 +355058.7    9.3    9.3      68.5      y   0.132   a
145920.35 +464903.5    9.61  10.47    113.32     y   0.261   a
145950.12 -220041.4    8.57   --        3.559    y   0.032   a
150027.71 +714554.9    6.66   --      436.       d  13.      m
150027.71 +714554.9    6.66   --      448.       d   8.      m
150127.11 +601215.9    5.92   --      691.0524   d   6.84    m
150306.63 +443839.9    6.65   --       97.70     y   0.430   a
150332.00 -403522.8    9.53   9.85    134.       y   0.286   a
150347.68 +473914.5    5.20   6.10    206.       y   3.8     a
150414.24 -152951.4    8.67   9.17     41.0      y   0.240   a
150454.07 -183526.2    9.50   --      521.6112   d  11.35    m
150708.61 -021650.5    8.2    8.7      66.0      y   0.31    a
150720.34 +182631.0    6.8    6.8       8.0      y   0.10    a
150747.23 +395558.3    9.0   10.0     137.83     y   0.380   a
150823.78 +261804.3    5.68   --     2567.1      d  11.2     m
150850.63 -451647.3    4.43   5.23     73.55     y   0.275   a
151213.31 -194729.9    5.1    5.5      23.469    y   0.12937 a
151240.62 +600804.9    9.45   9.92    143.7      y   0.214   a
151335.21 +345254.8    9.2    9.3     188.56     y   0.281   a
151601.56 -045352.3    7.74   8.48    148.00     y   0.708   a
151820.19 +265024.7    7.32   7.41    203.0      y   1.216   a
151820.25 +265025.3    6.6    --       50.       y   0.055   a
151834.84 +235642.8    9.5    9.6     110.6      y   0.210   a
152039.23 +152250.7    9.59   9.72    259.20     y   1.166   a
152236.79 -475513.5    8.33   8.67    260.       y   1.515   a
152312.23 +301717.7    5.64   5.95     41.585    y   0.8676  a
152322.66 -591914.5    4.94   5.73    269.90     y   2.485   a
152322.66 -591914.5    4.94   5.73    508.06     y   1.009   a
152411.93 -101918.8    4.93   --      226.9      d   8.4     m
152418.38 +603256.3    7.4    --      399.1553   d   7.73    m
152422.20 +572305.3   10.9 B  --     1171.       d  22.      m
152422.20 +572305.3   10.9 B  --      963.       d  19.      m
152429.54 +372237.1    4.31   --        3.75     y   0.102   a
152430.97 +372049.5    7.09   7.63    257.       y   1.47    a
152435.95 -483455.2    8.25   8.39    450.       y   0.29    a
152511.71 -465912.7   10.77  10.65    187.233    y   0.410   a
152529.49 +455651.0    7.28   --      755.1995   d   5.98    m
152547.59 +843014.1    9.52   9.91     39.20     y   0.193   a
152613.05 -281837.7   10.73  10.94    173.2      y   0.425   a
152718.03 +094201.1    8.5    9.1      53.275    y   0.174   a
152720.82 +173806.3    8.55   9.37     59.0      y   0.206   a
152749.85 +290619.8    3.68   5.2      10.27     y   0.205   a
152809.57 -092049.9    6.98   --      889.6      d  38.6     m
152812.94 +025121.6    8.78   9.09    160.       y   0.245   a
153007.12 -075057.9   14.4    --        5.96     y   0.028   a
153044.95 +380948.7    9.23   9.73    217.       y   0.285   a
153122.31 +363700.0    6.40   --      584.       d  10.      m
153122.31 +363700.0    6.40   --      545.       d   8.      m
153142.89 +005301.5    7.43   --      616.1465   d  16.96    m
153146.99 +405357.7    5.8    5.8       8.484    y   0.0602  a
153248.18 +194436.1    8.91   8.94    112.44     y   0.285   a
153309.53 -242925.2    7.77   7.96     60.4      y   0.235   a
153440.64 +265442.8    8.6    8.6      83.9      y   0.157   a
153441.19 +264253.7    2.21   --       17.3599   d   1.75    m
153448.19 +103219.9    4.17   5.16   1038.       y   3.83    a
153508.46 -411000.1    2.95   4.45    190.       y   0.655   a
153602.59 +394808.7    7.16   8.44     55.6      y   0.794   a
153700.37 +642623.3    9.48   9.73     88.79     y   0.392   a
153812.96 +361448.3    8.00   9.87    834.       y   1.249   a
153812.96 +361448.3    8.07   9.02   1230.       y   1.582   a
153902.60 +254447.0    9.15   9.04     56.00     y   0.212   a
153938.72 +795859.2    7.32   8.15    183.16     y   0.530   a
154010.96 -565452.3    6.66   --      893.8955   d   6.71    m
154021.44 +435046.4    7.17   --      706.5644   d   7.30    m
154116.67 +595915.8    9.14   9.50    325.       y   0.82    a
154114.70 +755940.7   12.2    --       14.5      y   0.0745  a
154133.09 +194013.8    5.35   5.22     21.97     y   0.210   a
154201.39 +002725.5    8.0    8.0      54.0      y   0.15    a
154244.64 +261743.9    4.04   5.60     92.94     y   0.7353  a
154540.74 +504020.8   10.25  10.95    381.0      y   0.570   a
154632.45 +195714.4   10.94  11.20    328.77     y   0.885   a
154915.70 +603138.5    8.60   9.01    109.0      y   0.320   a
154937.20 -032548.7    3.75   5.39     36.       y   0.37    a
154957.52 -485444.6    5.86   --      325.0320   d   3.99    m
155115.65 -030525.5    5.11   --       13.54     y   0.184   a
155208.39 +105230.2    9.70  11.16   1014.5      d   0.100   a
155240.19 +422700.0    4.62   --       51.2865   d   0.96    m
155410.28 +165928.0    8.83   9.20    302.       y   0.381   a
155541.93 -264449.3    7.99   8.48    183.       y   0.551   a
155554.64 -020951.3    7.03   8.65   2331.2      y   6.953   a
160020.01 -223717.8    2.39   4.62     10.583    y   0.1067  a
160102.80 +331819.4    4.51   --        0.10924  y   1.66    m
160332.22 -574629.5    5.20   5.76     26.9      y   0.32    a
160421.63 -112224.8    5.16   4.87     45.68     y   0.663   a
160526.23 -194819.4    2.62   --        6.82825  d   1.42    a
160526.23 -194819.4    2.62  10.6     610.       y   3.90    a
160526.55 -194806.6    4.52   6.6      28.1      y   0.1390  a
160539.42 -325142.6    8.34   9.29    113.6      y   0.750   a
160540.29 -202657.1    7.40   --        0.2901   y   0.0124  a
160544.53 -061728.1    7.1    7.1       4.95     y   0.071   a
160635.56 -364808.0    4.21   --     1031.8624   d   7.30    m
160716.17 -364519.9    5.71   --      868.       d  12.      m
160716.17 -364519.9    5.71   --      871.       d  13.      m
160755.15 +142522.3    8.88  10.20    360.       y   0.27    a
160827.23 -100607.3    7.08   8.19     55.0      y   0.5095  a
160846.20 +445605.3    4.23   --      560.5      d   8.65    m
161129.76 +094243.2    7.19   7.52     48.12     y   0.142   a
161148.06 +362530.6    5.64   --     2150.       d  16.5     m
161248.31 +392133.2    9.88   9.14    114.0      y   0.380   a
161318.34 +133140.5    7.43   7.48   1354.       y   5.090   a
161343.70 +463822.7    8.87   9.39    188.61     y   0.719   a
161440.85 +335131.0    5.62   6.49    888.989    y   5.927   a
161441.44 +335133.4   12.1    --       52.       y   0.111   a
161556.96 +072129.6    9.48   9.86    473.5      y   2.457   a
161652.46 +011317.2   10.12  10.20    285.69     y   0.4331  a
161658.99 -534145.5    6.63   8.77     96.0      y   0.386   a
161914.48 +413933.6    8.74   8.97    345.       y   0.418   a
161917.64 -424026.2    5.83   6.86     67.50     y   0.293   a
161949.63 +264638.7   10.04   9.79     44.0      y   0.113   a
162114.74 +225918.8    8.21  10.04    113.99     y   0.466   a
162135.18 +363043.1    9.4    9.4     180.0      y   0.398   a
162154.54 +132719.7    7.38   --      922.8000   d   2.60    m
162221.89 -321953.0   10.27  10.49    106.       y   0.578   a
162332.22 +332127.7    9.6    9.7     195.       y   0.240   a
162408.32 +482114.4   10.27   --     1363.4800   d  51.93    m
162408.32 +482114.4   10.27   --     1366.1      d  53.0     m
162517.67 -490851.5    8.11   8.23    311.2      y   1.659   a
162524.17 +372338.7    5.50   --       32.75     y   0.234   a
162619.21 -094325.4    9.7    9.7     127.       y   0.305   a
162816.06 -161243.6    7.60   8.78     28.0      y   0.235   a
162827.80 -700504.8    4.91   --       12.9      d   2.71    m
162852.88 +182447.2    7.69   7.91    224.       y   2.21    a
162924.47 -262555.0    0.96   5.4    1217.536    y   2.92750 a
163003.67 +335311.1    8.91   9.45    110.5      y   0.154   a
163013.26 +212922.7    2.79   --      410.575    d   0.0621  a
163013.26 +212922.7    2.79   --      410.5750   d  11.00    m
163054.84 +015902.8    4.15   5.15    129.0      y   0.91    a
163055.24 +305627.2    7.18   --      992.       d  14.      m
163055.24 +305627.2    7.18   --     1008.       d  14.      m
163145.09 -021536.0    9.24   9.29     90.83     y   0.20    a
163147.96 -070123.6    7.68   9.25    540.       y   0.635   a
163251.84 +031447.3    8.85   --      225.7000   d   9.87    m
163406.19 +422612.8    4.20   7.7      15.230    y   0.108   a
163406.19 +422612.8    4.20   7.7       7.48     y   0.074   a
163639.05 +694734.7    8.56   9.27    206.30     y   0.407   a
163705.87 +173154.0   10.3   10.3     157.89     y   0.263   a
163824.13 +351334.5    9.4    9.7      27.17     y   0.181   a
164117.48 +313606.8    2.95   5.40     34.45     y   1.33    a
164117.72 +300634.6   10.66  10.91    126.       y   0.395   a
164134.77 +305232.7    7.09   --      919.8579   d  13.60    m
164153.67 -195528.1    5.58   --      494.2012   d  11.54    m
164157.22 +735314.3    7.3    7.6      33.58     y   0.172   a
164229.11 -370444.9    6.98   7.83    201.       y   0.770   a
164356.32 +432831.8    9.04   9.27    121.6      y   0.953   a
164436.21 +714524.0    9.15  10.21     62.0      y   0.263   a
164458.51 +292737.9    8.8    8.8      50.79     y   0.169   a
164502.06 +384229.6    9.5    9.5      78.0      y   0.190   a
164517.79 +564654.1    4.85   --     1385.7281   d  39.26    m
164546.43 -004553.8    9.1    9.2      62.07     y   0.23    a
164546.43 -004553.8    9.1    9.2      30.8      y   0.113   a
164914.20 +455900.4    9.5    9.6      56.75     y   0.267   a
164950.02 -104658.7    4.6  > 8.       35.5      y   0.37    a
165107.41 +092416.6    7.07   8.20   1270.02     y   1.398   a
165124.94 +011257.5    5.78   7.26   1113.0      y   1.680   a
165150.10 +283958.7    6.90   8.50    268.35     y   0.992   a
165529.24 -082003.1    9.73   9.81      1.717    y   0.23    a
165601.36 +650804.8    4.89   --       52.1089   d   6.73    m
165601.36 +650804.8    4.89   --       52.1      d   6.58    m
165625.32 +650220.6    7.07   7.30    422.22     y   1.044   a
165634.99 +571117.2    9.44   9.72     88.20     y   0.290   a
165822.85 +394236.8    8.4    8.4      15.99     y   0.076   a
165852.25 -373713.5    6.54   7.32     37.981    y   0.182   a
170146.35 -510751.6    7.23   7.27     62.29     y   0.255   a
